N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,A,B,C
0.8386673396711407,0.8461053009568512,0.629865345029465,0.02295823326055413,0.8263962286133542,0.27898647689155176,0.8672139776759838,0.45354753209689636,0.4674523636748644,0.2093680180493407,c,ff,mid
0.03052397344811375,0.08568170267383635,0.9393980787705237,0.004533223671409958,0.03202728323047899,0.03964521745981142,0.8160060096156534,0.08794074391834261,0.8543118766396691,0.859386703284343,o,jn,qvh
0.33073062217659055,0.3662198670964285,0.19267599107097033,0.023288378836895163,0.8637958551679575,0.8235422213832758,0.7119695311517343,0.5323518550112659,0.2765564811715211,0.12568586083430322,v,rj,znj
0.8388406985976967,0.5947053773743204,0.6745319242441047,0.21865830677582787,0.7043146767981457,0.9149060712248983,0.34323758860834397,0.11309267707855275,0.39815094191604594,0.7099100789528222,a,hl,ncm
0.6976872192679648,0.6644249239608558,0.9549489951525912,0.6495991986749496,0.9119213651421262,0.9048422684843488,0.05633998483089164,0.8933978945206221,0.9185511073584339,0.23700890856314105,c,jh,dyh
0.8324707756106176,0.8561409744660505,0.2812460986786931,0.8604284455805604,0.884885811052589,0.5735588640393139,0.8152893508695123,0.05814282064823961,0.8409876366211454,0.2386507512771936,t,cx,hof
0.2678795050546493,0.4066594835231824,0.8187738152897694,0.44258463623031574,0.6958473149231819,0.049190633297084174,0.7202501573909634,0.9196993948377602,0.5470836877887486,0.34691591073291184,l,eg,hfd
0.7509771571565067,0.965323811086624,0.2872271485890694,0.12362095734114276,0.5332776762740755,0.26695278583020976,0.8885169647891309,0.46629795788668194,0.5165879819323732,0.6870818668708114,j,qu,ypc
0.33068764361989733,0.6620807381691481,0.8016537079739826,0.46665546352235365,0.6085497711878409,0.5570596775008456,0.17987594141309204,0.8185107351669034,0.5202806297564905,0.2978202570802274,p,gr,lbi
0.6570887688846644,0.3490520036650592,0.6499871677310003,0.20185600915111546,0.8079456183236141,0.33372082320648333,0.046077532392955756,0.6754734329713953,0.8814408950826707,0.13328852790017642,k,cb,xmb
0.37108831326068126,0.5037676157785489,0.8883300016360917,0.706661220105296,0.3645178558738308,0.8599445358644374,0.7243173929416916,0.953779624548717,0.1574348835147692,0.7880319220493288,y,bz,qjx
0.0194750782119949,0.9736085889332732,0.6679567217985317,0.46862037433304604,0.4944502440161439,0.6531746157521051,0.20673373813592766,0.08703844751717038,0.019131191702714934,0.2664159477860042,q,hy,edc
0.7353962293432572,0.30367954311440093,0.54384407962197,0.45765287345987093,0.892325180711465,0.7619214365460089,0.6341855633528632,0.44744905262910095,0.7034598630400305,0.6180632518339697,l,vy,abo
0.9337174138512303,0.9420738506074467,0.6600211184365249,0.5936129636039476,0.4472328549567032,0.5460433607417285,0.3690847573944469,0.32024514401841764,0.4041709974381087,0.983298117690574,m,qx,vaq
0.738088202068405,0.7960267835763294,0.3052587689337599,0.23041290779565782,0.5873054549567401,0.7444519188145118,0.19693218456849948,0.607151720513005,0.8050665312038131,0.02051009608520149,q,xx,cng
0.43324260609930654,0.6941903128887482,0.7222547562830323,0.7627516636281331,0.6598259244881417,0.03821199933610597,0.16434954606653063,0.8832318062637222,0.294706664989693,0.808793461149754,o,fg,aey
0.2308533143137037,0.4511068579883185,0.5180642616987027,0.4886825501666252,0.6177077368802574,0.1953954188435726,0.39477319235374786,0.47395161071902747,0.5243698315657525,0.293646503223686,m,dg,dmw
0.6856732748951307,0.6558828712941451,0.42451861947695346,0.014285384939993984,0.2611090283205495,0.10864685989320133,0.24087264612529757,0.11204432255692254,0.4063470609835119,0.2253019585032292,y,mb,avn
0.06284817647099372,0.9254883002160037,0.9364770446323613,0.08744162247252896,0.8021024163772508,0.07250363836768703,0.3888830114265557,0.992054083884623,0.2234834532575385,0.9581476932206,s,zb,ppt
0.23468958737173906,0.2411354381701316,0.8864685699874669,0.822933307425217,0.3368249526768695,0.5129882689889733,0.9067730523574126,0.22626355006756893,0.7473535932032879,0.8390939124591776,v,al,qsl
0.3444596900233108,0.9242195778117613,0.5598249241794319,0.33395874161672756,0.467931083734237,0.7665899996144883,0.3361406656425642,0.9265820604077771,0.25655444193894206,0.1881481472673041,p,qc,caj
0.7472097265788423,0.47725756477590175,0.49504585062941964,0.5548796740839895,0.4275721948676311,0.4624813718211962,0.7721162212256744,0.9577337164913104,0.6749775980938977,0.5874875093976988,b,fk,jvb
0.20258214452349643,0.16349787406103833,0.7683308736835268,0.17243824182159484,0.9212621648569037,0.078665311854061,0.30168330025903667,0.10452351255099179,0.8178740482552327,0.3192273080096826,d,ug,bwi
0.844439876640132,0.9350082237224829,0.45378080468441384,0.561160440667935,0.4442780011719051,0.7730676602342312,0.02078874476600645,0.7523661550243479,0.6976443148829888,0.20944287447254384,b,tu,duo
0.4280698400515083,0.010661679421207104,0.3551103155505696,0.6088987973357608,0.7503308007314576,0.3595003857183404,0.16273544871108758,0.9411997982229087,0.0589615874488012,0.2627513163688744,p,yb,qam
0.10780312877220255,0.8808797920414555,0.7302372097322598,0.48171200431053995,0.6384847873715864,0.5868069128064833,0.534417909231505,0.8453746921604941,0.15130928509003239,0.19692797048374955,d,rj,xnx
0.37588027491746323,0.313653206819302,0.9260279542245319,0.3030661067906052,0.6358948557144277,0.7925682810390056,0.8010650189302602,0.5960253102104263,0.8177101277566506,0.11439915627434893,e,sa,sqt
0.2317406754853425,0.8205100786044979,0.625505683459297,0.9791347528513697,0.8541474688446461,0.36471157299764567,0.577677794871974,0.005750206605816599,0.25060297860458147,0.42065445358168685,m,ov,pqh
0.522423931600573,0.7433280907386809,0.20367659218773215,0.11656637430682648,0.6700708313516793,0.603264787615163,0.733102866398378,0.8903171633754796,0.7315522699050294,0.8048211058789075,d,np,abh
0.9919121489278857,0.32532761341771266,0.3391099603581459,0.6666937236235809,0.40918640277510443,0.6499903415241127,0.17379602164084673,0.2750378277388421,0.5460086092735332,0.6601102068415636,c,iu,tsq
0.26756083084798443,0.5031701315655939,0.5694555113490322,0.38538368119431565,0.881689724826636,0.8088699264194436,0.45978897572891864,0.9128904839069895,0.3810012084667007,0.09373904025266899,x,xo,pzc
0.30418049259260693,0.538621154907219,0.047414331006803145,0.08380333163015796,0.4882657457736814,0.7739954720709626,0.7280676986849558,0.13694198742655295,0.2218214239088101,0.9967474295210654,d,ye,uus
0.1567576017165816,0.9279470881005609,0.9656459686986381,0.9881202481028475,0.4937469041202822,0.9001830019030714,0.31836222932846836,0.5177288758027081,0.615712968527101,0.6555269464926694,w,nz,bls
0.5252351624461736,0.08050481736208637,0.45314431739301986,0.7881764198045882,0.8622544489602145,0.7844659987005584,0.3272371381433892,0.47465669724198356,0.25618264467259444,0.5748048436458965,u,oy,yia
0.9694241430576702,0.5330882456009074,0.9341368341262822,0.45980814173742857,0.12418966018716449,0.22587640127245046,0.06630572554166514,0.7681838221515224,0.2977709190579767,0.6657082938544702,r,tj,avd
0.5586672266512028,0.11088567119468362,0.49873755785199136,0.7715239461100387,0.9399401064793175,0.5634433273741252,0.5837648486047587,0.45819959642849684,0.6315922748025277,0.6907134816884728,i,mc,ser
0.6588613373508886,0.5898311822442015,0.17752104262540358,0.9764222226368,0.7960556507679096,0.6012626569709004,0.07253292243215315,0.7233503598660332,0.14910122388520686,0.6214107291498207,u,it,nem
0.8096962349288127,0.3824335448606875,0.705383165393988,0.1676980004096461,0.8881125597605551,0.37813818080764894,0.7424764037731814,0.034471955264492316,0.9094952459922823,0.3377828481789805,k,to,xnh
0.2214143026474249,0.6496031289304965,0.3669969286969881,0.8850517003539689,0.20927805141094358,0.6029659318585812,0.27801994629971727,0.23892524926712333,0.5478169781052018,0.7762958667047399,c,sd,avs
0.8741983368086256,0.941078115852752,0.4531751024906816,0.6959880524293434,0.6213499406669483,0.4487626271714775,0.43045484151666846,0.44208167371289175,0.3415345417747453,0.9918942541858782,u,jy,yvf
0.46390874968714535,0.26945700112040927,0.8683842179472671,0.015048652153269226,0.33164503229597586,0.16086656672192323,0.4147618783956033,0.6351372597427607,0.25849151551837846,0.6676057508860775,k,dt,sqx
0.33800800341410375,0.5559042789979759,0.8221377102880084,0.8921238705172541,0.011568017976980927,0.7591080319922606,0.0592431234874522,0.9470620261253817,0.166441236434828,0.45366725244809736,b,dm,fxz
0.14540182865625462,0.37773071273405134,0.09819389868334694,0.02023269699742325,0.7972539997957643,0.6564753744884432,0.9979651670552327,0.2799483051427394,0.48853741788731675,0.03825343843005102,k,eu,mog
0.62592873756686,0.8178033971430665,0.4140912593735566,0.311253287654782,0.921462014884644,0.46937277297575963,0.4476845446619312,0.30752647293490487,0.10923967062333528,0.5139657648007564,p,yt,spl
0.5136075244308643,0.252557010872555,0.6625784298922254,0.02782572321727894,0.7800755567060635,0.5934331037561114,0.30933060140817914,0.3530024668010362,0.39788906113135214,0.08830962038125234,t,yl,fan
0.6414963926157204,0.4321332969826346,0.3088329900915866,0.5662313511432923,0.2747288858646486,0.4449821676060097,0.9336460053666007,0.565871309836716,0.8493181796931777,0.876631971461257,a,zc,ern
0.6436342297264217,0.37721027913829086,0.24450098762781736,0.7139963673128941,0.8984777659589186,0.09516034911468463,0.6540939933261699,0.7683016649354115,0.7287697942637921,0.26729484879663645,y,vt,coe
0.9381278234442032,0.9586380211877849,0.5884362408888805,0.9841140180154467,0.18558551766220155,0.6176394513490423,0.30645639846638717,0.7023492465297647,0.6892555937764449,0.45133870899918993,d,fl,igb
0.5329510587689248,0.10442990607382263,0.5661779597385576,0.09203242785561394,0.35897938403534024,0.8335978929164587,0.10004267640134124,0.2501844759730314,0.9121872732820424,0.9264709104394488,u,ry,wxp
0.00114356684023742,0.8823904312636652,0.06647215480694346,0.3666076908142305,0.8530805843120459,0.9902957315695046,0.2867347328512746,0.45309710317346763,0.736483076874446,0.42523135507195176,z,uy,kbo
0.7841592310564697,0.7613163306941928,0.6244316259293223,0.8053469568420101,0.8004351339710731,0.5190744715961544,0.67641608156076,0.7640015584127796,0.5991447222936545,0.7956717015531848,x,oi,rwj
0.009572039356515738,0.9730445730813625,0.23818030597239803,0.8134259009832612,0.16240456700811623,0.8769973030051517,0.1988440490551071,0.4973538818876786,0.13894743509816043,0.5935403940239192,n,mk,jkd
0.0031908630431090046,0.8716127673770035,0.5635010493416919,0.6565329967471778,0.7943046021270412,0.2825656464351364,0.6694575198431192,0.18672403903620605,0.11866312812513413,0.44362270037440343,t,qw,lzf
0.03992780626763637,0.30077155556855706,0.9251238535186135,0.41998099459982174,0.8548878561107047,0.8298538217964134,0.2135615690010454,0.6613685114570508,0.08470459603794112,0.2928080017954654,t,ub,xma
0.794614955310444,0.5929832371193033,0.0934763386916031,0.6044228203525028,0.42890704862106077,0.2879719895900623,0.5008944315553987,0.6323834312012224,0.6449769641586893,0.6590216479041242,u,qo,vmd
0.9899898354410979,0.624599947755917,0.13262346231414335,0.8713133756354787,0.70374556861247,0.2042014985870737,0.13054037054675172,0.16072501881240708,0.7217662640575744,0.44354978681220414,r,yr,dpp
0.7338516138872617,0.5463223412834096,0.7862372407678382,0.02709125697195247,0.8509649910241834,0.7915139425219873,0.5114539710232928,0.22479342250784706,0.9852087227738116,0.7538358424792619,w,pv,kho
0.6181196996669144,0.2525705195696212,0.7130735027265527,0.5519044036562937,0.530982868207939,0.23351899119986808,0.5262386095774998,0.11806028158371384,0.276707722304682,0.22609974751961748,b,bm,zbk
0.021197153496690824,0.02008331245638273,0.08013613862920921,0.08864764605882836,0.4535840449152012,0.6087577441128958,0.40916502272038713,0.5236511730596906,0.9876706067538996,0.17176750378062455,z,li,wjb
0.09306094077501614,0.9848766883020467,0.4485952887147967,0.8207478672817199,0.7456536840630067,0.17282332747541462,0.9695896201032844,0.22229115848747594,0.5033226076717559,0.40416450955922356,v,ys,gwq
0.7660238107848018,0.19461575189898983,0.14028169004213153,0.18086259289667572,0.5711213174128328,0.5205731091872816,0.8076868837814198,0.4361665754807489,0.4094520098145207,0.176243666920049,j,ub,lav
0.841164142432287,0.046492602688814166,0.5463228589126892,0.1333703938143621,0.35757382371745783,0.3473572661813753,0.3156110883388913,0.47538328330683144,0.8173543817846886,0.12748740637683975,r,ry,kbw
0.22011023732390866,0.8575127912481805,0.99743356138253,0.329680029183421,0.8729423931609923,0.3925054384090819,0.545505496969197,0.8296798257996054,0.06812819420338212,0.23050519205256914,m,dj,ito
0.2932446247327166,0.022920559016645137,0.8893193748572488,0.5947523428107899,0.939881309013005,0.666105230960417,0.5997454505848065,0.20964208356351943,0.23361644620048017,0.12208276066347556,v,sr,ueb
0.9948940629606592,0.7373640454579344,0.04174416075091403,0.7538416552411606,0.7659725554667937,0.233492009266271,0.24976469980629512,0.3298454036188475,0.45553605703942246,0.4895913704051559,m,rc,umx
0.5614146445716455,0.24898359301610318,0.9020064294157242,0.23665286897906013,0.3573509253331102,0.9147282247265575,0.5631741231274255,0.5802291037088182,0.7170195930561252,0.09361590136555153,w,yp,pgp
0.8217433194944666,0.3533336886949825,0.9145058937266891,0.6063343947161479,0.5180599346255853,0.5573485124701263,0.23076567221531885,0.5172077441706082,0.25379422879301483,0.6037861514113343,o,ja,aer
0.5295258371535685,0.8164797068787073,0.31011816470231335,0.2789417034955525,0.7692097954321002,0.2935550730024109,0.2340300705919749,0.19239152713179952,0.73104539209825,0.2683188649764138,a,hf,olb
0.8947833280070889,0.023918295456067162,0.7753667468007336,0.6749086884631109,0.8975756320151019,0.5396673058281195,0.6798590187458027,0.447233173295993,0.05294332325037854,0.4021736335761539,p,yy,kas
0.9931784304924659,0.5626949344378331,0.9748992964438103,0.38901199938291997,0.3842054898063816,0.9306412614906303,0.7790055608319483,0.7279476939036876,0.5881314560596163,0.15793741823290075,r,uk,owu
0.5522031177362436,0.22289285164458994,0.837698821244175,0.4369142982438706,0.9142327769653119,0.996743443278902,0.18779124795333269,0.7349214715543178,0.482383726259369,0.9769113122598383,n,ab,grg
0.7003656579321433,0.4941993372386282,0.34054407441937995,0.020944066873743616,0.5433225726687437,0.06495738223387204,0.5856186629022188,0.11896207301496708,0.508872075212535,0.4983809898279876,i,rg,bpt
0.827470777479108,0.17897215618926854,0.12865327628880774,0.1457981127692689,0.4761392021797841,0.6909988826592192,0.7680432182839164,0.6638483886390252,0.957632821913622,0.3623823903159502,c,ma,sas
0.748521582791174,0.5618506303442939,0.6136492420913514,0.881638716560198,0.8995951033777372,0.35433470057021954,0.28975243127366557,0.24591495528972918,0.5314396233715472,0.7422513368943006,n,ei,wjb
0.17244739322571345,0.45561585319896425,0.6718143802753175,0.8678654012827814,0.9561859799156053,0.17678494300586045,0.13057432321454043,0.27246248388787664,0.7945404237301035,0.04647511720145925,d,ky,tyx
0.025824691225657448,0.8773264839816931,0.22447852744080277,0.12398120992557737,0.10985713260874064,0.8863492802717581,0.2517481795639108,0.49775451811428884,0.6668002200456309,0.5210247457626107,a,sd,kpw
0.968613440372003,0.24611218823516456,0.6015554209691173,0.5136152104249537,0.7267324487123152,0.00456195631674694,0.4733197617537104,0.3232107454942329,0.2728928625263477,0.15213086742783377,g,ys,oym
0.7711698610484212,0.7290283674354243,0.18005067495103078,0.4014323671216542,0.4647994852172116,0.7216279292881204,0.3830258703650389,0.8305798510090717,0.17833979628944074,0.6988873147589583,j,tj,roa
0.5000530023395409,0.7487870595502482,0.3405231229086372,0.34496855821348305,0.6964427317036767,0.6646778781778063,0.3081163091246948,0.8539414482224686,0.7502572293658067,0.23232283242195417,r,hu,jcn
0.05678311233707012,0.9833575942834666,0.8663926879360191,0.3265880176274587,0.42770663699389944,0.08335276718794393,0.3347177656467849,0.3184261822315253,0.4678328685991686,0.5322513414118588,l,dq,cuf
0.6144625452897059,0.2776806055958907,0.09861304265323989,0.9782364488855387,0.7000871733309539,0.3739188807472824,0.42102494599449847,0.05453143510496605,0.34551268684595215,0.625474206704915,w,xq,jzq
0.7455093222234095,0.09715661282932164,0.801979734582199,0.7355615272673682,0.1409072025446927,0.797424694495009,0.061513429597284675,0.18126313612020983,0.9083054796935595,0.515328495902052,b,nu,odt
0.769734382428582,0.8808864180730104,0.9415156560483604,0.07040406728426463,0.3756504530806215,0.4052328023568931,0.9367589243618937,0.7085297184080542,0.7876036693160905,0.9705841409611823,l,kq,xuw
0.5492847639589368,0.906271703019085,0.4131069635843657,0.34841431018775093,0.010939465533726489,0.1611764171735961,0.7248617595562256,0.5981334260610712,0.3976507526184859,0.5380296800238279,c,rz,fjk
0.37067978422726655,0.04390584684669252,0.6807209082305223,0.41419483699985526,0.9268145873545582,0.5313550131804731,0.843696983494374,0.6306249762328051,0.38378289574041213,0.7612802706274399,j,aw,nup
0.47783998129076366,0.6028435965958289,0.6352296276169054,0.7786327536611061,0.60359204393277,0.3790930953543943,0.0721126776776353,0.008123135119600056,0.390612933014552,0.32246905104203905,q,aa,pya
0.6706003694282754,0.38304260144614655,0.020533917843599148,0.18094553247937606,0.5561333749225011,0.3259374362544575,0.5790830876946926,0.12764265998789592,0.5996698635129126,0.5865110225217485,c,fu,rru
0.9039119684998949,0.4292556410897671,0.221684963025227,0.4620243641307692,0.9349330308540071,0.4674179415656299,0.6457545628928693,0.7553206548708228,0.8049771939775231,0.2327568481453135,v,bv,dwd
0.38048337330568627,0.4184616507127191,0.8474968124411268,0.8004777694063896,0.7268120097923294,0.8073136219204176,0.917018597911988,0.020110377483035236,0.6103290454962359,0.8001348511834109,o,bm,xch
0.7459587075553474,0.30575091561628964,0.3555158073984058,0.7650355608982072,0.8747565248797948,0.9213723625862988,0.09391316274355888,0.6248681842608749,0.7529907081600664,0.10275349428147218,i,pw,ivq
0.014225678223541816,0.12201997994570035,0.47391815233819534,0.13651058082248368,0.36540194767155443,0.6131709755989224,0.7231659245972911,0.4075976932347771,0.28147475066369476,0.3170038674709226,g,ul,ijq
0.023014265716685856,0.31062299706247487,0.4686578136922037,0.5531711259532424,0.0785749289056864,0.15118461082981016,0.884975137568456,0.3306923055940143,0.6507629605554521,0.32608070577161974,l,vl,idx
0.36190731728646175,0.9180446845851608,0.8406940287147211,0.7450190000270762,0.06849072394649358,0.8680914747547978,0.7022872653067977,0.5638190910858499,0.5209297626966477,0.8322505240047249,h,pb,nvz
0.20507093134885435,0.7716747183518585,0.8842671684462923,0.2523139155797518,0.7131366489561762,0.21835216747451813,0.20118588911421376,0.3167748361925068,0.2832209981366166,0.7202667424438297,z,oo,skg
0.6018574310813314,0.2669607288486616,0.29174769778457144,0.4946694603632622,0.8835877227962293,0.22484472254801613,0.2197406111195953,0.024565473439413177,0.3197913360329655,0.1145582511809412,m,hw,zwf
0.604035678977475,0.4515467616682495,0.10855933491423264,0.5013751841907103,0.9665340458051912,0.7385017288091911,0.741898980316115,0.45518133176568365,0.31705416675557363,0.8410441348827429,k,qr,cpo
0.4493822627480262,0.36119438051554986,0.7386141433667038,0.4344928362879642,0.3681454658290121,0.30936757743522336,0.7759150413654861,0.15632560051442446,0.4176935181310716,0.6174664243171907,i,xw,slc
0.8885728133641054,0.5419103929195422,0.9310117082038544,0.015178571546720754,0.9523081542802205,0.9988944568006386,0.5490583778578233,0.024567754040179968,0.2814472197387812,0.2534948438923613,f,dg,avp
0.2984748608022283,0.14048171977280677,0.294652522522623,0.15903644902051806,0.34069492270987634,0.32128598616436743,0.36099535371860947,0.4062871410304578,0.170625879965288,0.6038581862835879,g,dq,vwz
0.11157421363395614,0.7726314479413632,0.5471517388748953,0.07799377364829663,0.8204805996019476,0.762837934045504,0.6019971425577267,0.8745710911787493,0.17816195399762658,0.2664514202843571,g,ry,bdc
0.05853789881682514,0.2770143539534946,0.0914468089883046,0.3048134946769159,0.827482599742167,0.962802072740911,0.4728212085569693,0.24675772593583,0.5767669631395497,0.30464342750282336,t,zr,ruo
0.4202808633688302,0.9315243390603751,0.39580773184203,0.8871819108877967,0.9530211014177289,0.12108945114860148,0.009564199062370493,0.23975690237779546,0.8066409077154426,0.7283845965820015,j,pv,cgk
0.6614780679526383,0.8336437129674668,0.9679582851590641,0.28269565589728507,0.5796666194678738,0.04882363348934482,0.6085518656057214,0.6904230132061725,0.5472657480769871,0.26495414111295224,d,vo,rvh
0.25399812494397533,0.34356801000759685,0.7373619110994691,0.7127541212536165,0.4404974670511522,0.6108104690969964,0.09084245100991173,0.6333312753238243,0.6800308785338649,0.16674528356454577,h,uf,yxn
0.08654916272061897,0.6954492304494669,0.373020773768738,0.5931993284106376,0.17415820116771974,0.706988857927208,0.52595414628595,0.6491352426728493,0.9151977548821907,0.7408832288931999,q,tr,wag
0.18744512375916633,0.7335729107479915,0.8403177995009972,0.6757546265186809,0.5197261191028405,0.14992874590382277,0.016202240352009012,0.5996366922392876,0.5284847274833239,0.8109981056929466,v,vy,kqc
0.6033599859183945,0.3055986813469136,0.007089463999571777,0.9536393558430948,0.08516875100244892,0.9904396100127113,0.7803419048329493,0.6448048518150061,0.2530012775148357,0.6012987122023525,l,rx,tlj
0.4258599675797896,0.5749011754238301,0.3526464862005525,0.45920375220467047,0.4581769544517572,0.8964012943799907,0.3110201423377693,0.6910856884961617,0.48595907061674626,0.5535229685652892,v,nl,qsb
0.48892186633117396,0.528639150356267,0.23454671486357637,0.038454862635802334,0.6108182258913606,0.66583844351013,0.42981472885722505,0.490706116352851,0.4677859010028985,0.5804211678186016,m,ev,gke
0.9674656266365206,0.9417410510812038,0.42048893447362656,0.7376727210610889,0.4366099687807089,0.14981010270656525,0.7748141457853389,0.6704122953812259,0.37469525256040603,0.4903668467923371,u,tq,gor
0.7338949781027845,0.7916952920194086,0.05282384334893253,0.7679015803314382,0.8905538475619189,0.4523138340912992,0.20902618992092947,0.9411383523872237,0.8319025458614019,0.18579719172515852,z,nh,ffn
0.91864414666785,0.15377635005438317,0.5861664914718973,0.059177222188977696,0.5383079982084004,0.25411070478107356,0.6694132343566096,0.5299900504794278,0.12439962609014887,0.3435952208862916,m,hr,gjs
0.5846117984569271,0.8241238503372335,0.07023410008880837,0.6036870452840071,0.655447870820914,0.44152702667347943,0.7857356862677981,0.4478852739135767,0.857270057323872,0.12228422660154148,z,vd,atw
0.5760203941766392,0.38376027607253715,0.6801491591461442,0.7287511913300903,0.595770199216498,0.3022075560891637,0.5322216106984068,0.44421451358537667,0.6388502946805462,0.5516906474855321,a,xp,xsq
0.4069383899816198,0.9650653905761685,0.29220373299196456,0.1266640399368888,0.2224388998239588,0.9460810098204426,0.46452698572410345,0.8527750586402992,0.3735889517087395,0.40249580211287883,x,wf,gys
0.034346364675006624,0.602307657976159,0.32357210982410256,0.10637848772492453,0.27679084356389727,0.17722673921559495,0.3574346283869342,0.018344724808276425,0.7647993997710681,0.984152697364717,u,mv,jbu
0.3843800269769969,0.7227824140310605,0.02350583289907837,0.11558988074503729,0.3644562578034113,0.1031640524151245,0.8821639757399299,0.27472717809819436,0.3105680370759881,0.8845507465321397,y,nc,css
0.5640896024725194,0.8908125589003467,0.4048436761113434,0.49603704857995323,0.958014697481558,0.964066905778967,0.22689755278099344,0.5132400924686088,0.7676592891382149,0.8621436919671119,k,hj,ztg
0.7967165145025427,0.490300936934734,0.46998978176620276,0.49897457561882574,0.07638059061349434,0.4827861100480003,0.4320846666560184,0.12746937859937968,0.7809166692685922,0.3728296997610395,z,ae,zyv
0.9113094943184584,0.3983113396316067,0.6776749229961878,0.9721075824626839,0.5509776672010214,0.3581594670888886,0.5053891152041192,0.11190023500762836,0.7009926782302274,0.4885573540516732,g,bc,aws
0.966381804755985,0.6815474386051856,0.4016273858615794,0.14548822610995238,0.21210948647449113,0.4612278436965376,0.9680063421404722,0.32587604584641106,0.2417280911134846,0.25315525643698367,v,xa,hwn
0.34617301960073477,0.2598517406977108,0.9478760991536189,0.17647679928408744,0.6023735032529242,0.6185655500421074,0.31788571107330865,0.37874466544610463,0.4045563221759515,0.7098561342013356,u,ve,lvx
0.4504344525243782,0.9739640219998276,0.27911735183727926,0.21050371080624664,0.6432604561457161,0.22903709325784183,0.21633473262721747,0.9049407630530881,0.814477563691083,0.8814811724254391,n,ec,jwt
0.4975581816302407,0.3200299709121175,0.4306506427032948,0.39925229611050916,0.6381729460735481,0.4963399011437708,0.9997232741706195,0.5226877488638212,0.8892274678443001,0.4108138760854204,n,in,weg
0.3572443187885105,0.20682710892745204,0.9801114717719455,0.05903669885980645,0.7969121099843434,0.9682988134697704,0.5879954453774087,0.8999311188619454,0.14773699182840927,0.7961921701369847,k,yr,xvc
0.9125134089173815,0.14815317014223384,0.14140947817524807,0.6517298110336428,0.6907235289643974,0.48438188201687304,0.940380313228761,0.07792316635786567,0.22943461884299554,0.5878482173061703,q,gf,igl
0.7973251793865882,0.8261692493271177,0.9489555056701321,0.33007246338480656,0.5906995273465613,0.07042441379480358,0.5808984664757398,0.4359852390095612,0.7092322011981391,0.027715683988036366,m,ld,iny
0.5793992419814487,0.38075219260976134,0.25312322128611986,0.30456869179132284,0.732627850718313,0.187003705953526,0.31563469095081853,0.34511416844070386,0.04977028175281406,0.07897888681185283,p,ra,zxy
0.9621530449660985,0.4012125377690108,0.502992490111771,0.4517931885463927,0.5606576286579401,0.6430327950615109,0.1005185753206298,0.2760849130292051,0.7332506122179143,0.636920898173402,u,hj,sah
0.012408864108621964,0.1486381710057979,0.9057164007566719,0.12344752204058795,0.618871094260964,0.4010547832238093,0.009063185058610368,0.7166198782835677,0.380123306487965,0.3349690850579071,k,cj,wjr
0.9815207717420522,0.9845237990019043,0.020016125656840522,0.496817202610604,0.25248278905687915,0.8121630649789834,0.051803471997864725,0.6515841001653181,0.5411916836764206,0.3243144989350849,z,hu,qzh
0.2665902149497549,0.9099871191079865,0.09930653996704641,0.8975491500848337,0.2978022502992549,0.35521019910642226,0.03206423898314603,0.533242925254144,0.31139371433415963,0.9526097163614228,e,pb,fmk
0.39008889269309976,0.5475728583208765,0.9589903680841766,0.8367941852834377,0.9245693602096776,0.09380876174219899,0.287403175998016,0.8789077205652264,0.7195000285591713,0.7608063044585136,f,yj,uwo
0.7061504785672851,0.7264565183892601,0.5712479245422982,0.372622241822148,0.5277178808494314,0.8615101374029007,0.060463224764582546,0.6332220180239889,0.6573841950086198,0.3036411789434248,d,hs,lrx
0.9835596667257082,0.11742710007260937,0.48635243835604136,0.2105450038730341,0.5667759227955088,0.713307263461569,0.6018852595671825,0.6593599557417043,0.36815096719357043,0.2897506799947708,q,mm,cyf
0.7265406984572244,0.6522657434316312,0.6585279296861233,0.07639440744162862,0.5984135804115414,0.049117753463593816,0.017235444876414152,0.7682258982202298,0.8889170618915886,0.8760811409410004,f,iq,rzb
0.2815062507123357,0.6699887314408389,0.8142673162396566,0.3368474575244286,0.5554490335784529,0.053926311579616915,0.29767099753559056,0.3791379466625714,0.6267986477946194,0.03700000560163963,e,ui,jul
0.5045851695023584,0.45853907653362913,0.6273343270047745,0.025126166643677617,0.05209466330722656,0.3434528044034648,0.03695947687001455,0.39694695838290495,0.8412204687329016,0.3698716223852815,z,zk,coo
0.8107580172386684,0.9039303029635479,0.09002804611686388,0.5525807250471811,0.9764175416675398,0.9959908831376914,0.571043119211597,0.2895912257773028,0.3953182881138605,0.11875776945896721,e,yq,msx
0.7603659871227667,0.4849216563217674,0.040914995219560546,0.4873288663051999,0.6199428775139121,0.7493851397332935,0.11502544290544392,0.12579867203156936,0.9412990844734677,0.9825069161532946,k,ry,uta
0.007867909404842277,0.3757583379928433,0.24659191554845594,0.5646837235599503,0.5712221761239675,0.1455429713969385,0.9086585734737586,0.2782965680790003,0.4814049830143834,0.864571359913624,v,qv,bhn
0.11031277295825948,0.785917336798472,0.11135736140966246,0.2978099688079985,0.45197379155912887,0.09559099871288912,0.05318859796502162,0.771538300188835,0.5018415964380418,0.5041293720758546,j,bj,dfo
